paper_id,title,file_name,category,year,priority,extraction_quality,evidence_type,claim_type,evidence_text,figure_table_source,page_est,keyword,confidence,relevance,ml_feature_candidate,needs_manual_check,title_needs_cleanup
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,Multipotent Elastomers via Tempering of Phase-Separated Dynamic Covalent Networks,,1,elastomer,medium,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,research explores the use of tempering to program the mechanical properties of elastomeric dynamic covalent networks (DCNs) that,,1,mechanical,medium,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,properties of elastomeric dynamic covalent networks (DCNs) that contain thia-Michael bonds. These DCNs are composed of,,1,elastomer,medium,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,"ments. The tempering process is completely reversible, and retempering the film at a different temperature allows the mechanical properties to be tuned. These findings establish a simple, reprogrammable strategy to access multipotent elastomers from a single",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,"properties to be tuned. These findings establish a simple, reprogrammable strategy to access multipotent elastomers from a single feedstock through tempering of thia-Michael-based dynamic covalent networks.",,1,elastomer,medium,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,figure_caption,general,"a)Inspirationforthedesignofmultipotentmaterials(top)
withtheproposedvisionofamultipotentpolymer(bottom).b)The
dynamic thia-Michael bond formed from the reaction of a
benzalcyanoacetate-based Michael acceptor and a thiol component.
Parts ofschematic in(a) was madeusing Biorender.com.
responsive films",,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,figure_caption,general,"a) Chemical structures of the components used in the
remaining 25% were from 3 z or 4 2k . Formulations are dynamicthia-Michaelnetworks.b)ImagesofN-3 1k Ybeingstretched
by hand and recovering immediately (Supplementary Movie S1). c)
designated N-x Y, where x identifies the PEG architecture
zk DSCthe",,,Figure 2,medium,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,figure_caption,general,"Normalized,smoothed,andtruncatedRamanspectraofthe t 1k
peak area ratio compared to a 51% tM adduct peak area ratio
nitrile stretch region for N-3 70 (dark brown), N-3 90 (red), and
1k 1k
N-3 1k 110 (gold) demonstrating an increase in adduct fraction with in N-3 1k 90 and a 40% tM adduct peak area ra",,,Figure 3,medium,standard,FALSE,FALSE,FALSE
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,figure_caption,general,"a) Cyclic loading−unloading stress−strain curves for N-
the cyclic loading−unloading experiments demonstrated
4 70(purple),N-3 70(red),andN-3 70(green)atthe1st(solid
lin 2k e)and10thcycle 1k (dashedline)using 2k astrainrateof100%min−1. minimal creep at room temperature, there was increasing
b) Cycli",,,Figure 5,medium,standard,FALSE,FALSE,FALSE
P250,Polymer Network Diffusion in Charged Gels,P250_unidentified.pdf,Self_Healing_Elastomer,2024,low,partial,conclusion,general,"remarks.— We developed model charged
gels [Fig. 1 and Table I] with comparable D ,D , and mix el
D and measured their collective diffusion coefficient ion
D via DLS. Based on the same decomposition of D mix
and D to D in neutral gels [Figs. 2 and 3], our re- el
sults indicate that D in the charged gel is governed by
Eq. (1), where D emerges as an additive component ion
[Fig. 4]. The significant ionic contribution D to D is ion
quantitatively described through the ionic osmotic pres-
sure Π [Eqs.",,end,conclusion,medium,standard,FALSE,FALSE,FALSE
P250,Polymer Network Diffusion in Charged Gels,P250_unidentified.pdf,Self_Healing_Elastomer,2024,low,partial,excerpt,general,"retention agents, and self-healing concrete. This has led validated Eq. (1) for neutral gels [20–23], by decompos- to extensive investigation of their swelling behaviors [3– ing D into mixing (D ) and elastic (D ) contributions",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P250,Polymer Network Diffusion in Charged Gels,P250_unidentified.pdf,Self_Healing_Elastomer,2024,low,partial,figure_caption,general,"(a)Schematicillustrationoftheswellingofacharged
∼
salt concentrations [14]. The main obstacle in experi- gel. The charged gel with immobilized charge c is equili-
im
mental validation arises from the difficulty in controlling brated in the outer salt solution, whose mobile ion c is
out
polymernetwor",,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P250,Polymer Network Diffusion in Charged Gels,P250_unidentified.pdf,Self_Healing_Elastomer,2024,low,partial,figure_caption,general,"Polymer mass concentration (c) dependence of the
collective diffusion coefficient and its components (D mix and
D ) for neutral gels at (a) s = 0.500 and charged gels for
el 0
varying c at (b) s = 0.400 and (c) s = 0.325. The c0 in- 0 5 10 15 20
out im
creasesassdecreases(blackdottedarrow). Forcharg",,,Figure 3,medium,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,abstract,general,"Acoherentstatesfieldtheory(CST)frameworkfor
reversiblegelationofend-functionalf-armstarsispresented,which
implicitly enumerates all cross-linking patterns and generates the
correctstatisticalweightforeachtypeofcluster.Atthemean-field
level, the CST produces only tree-like clusters, and recovers all
essential predictions of the Flory−Stockmayer (FS) theory. In
particular, the saddle-point (mean-field) condition reproduces the
FSconditionforgelation.Whenappliedtosolutionsofassociative
polymerstars",,1,abstract,high,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,conclusion,general,"hand.
Thecurrentworkprovidesthefoundationforsystematically
We have constructed a coherent states model of f-arm star
incorporating fluctuation effects. Several future developments
polymers with reversibly reacting ends in solution or molten
based on this can be envisioned. First, we have briefly
conditions and applied approximate analytical techniques to
discussed the possibility that the formation of loops may
interrogate phase behavior and gelation. At the mean-field
exhaust all reacting arms ",,end,conclusion,high,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,"Coherent State Field Theory for Reversible Gelation of Star Polymers Daniel L. Vigil, Glenn H. Fredrickson,* and Jian Qin*",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,"reversiblegelationofend-functionalf-armstarsispresented,which implicitly enumerates all cross-linking patterns and generates the",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,"1. INTRODUCTION formalism of de Gennes7,8 to the problem of reversible gelation. They utilized analytical approximations to study",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,"recentyears,polymernetworksthatareformedfromreversible approach does not enable numerical representation or",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,excerpt,general,"novel materials properties, such as self-healing1 and stimuli- investigation. Other examples include work by Panyukov and Rabin that",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,figure_caption,general,"Examplesofclustersformedbyassociationofstarpolymers.(a)Anexampleoff-armstarwithf=4.Armcontourisparametrizedbys,
with0≤s≤N.(b)Dimertree-likecluster.(c)Trimertree-likecluster.(d)Anintrastarloopbyself-association.(e)Aninterstarloopformedby
linkingtwostars.(f)Aloopformedfromthreestars.(g)Aclusterformedf",,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,figure_caption,general,"Asthenumberofarmsisincreased,the",,,Figure 4,medium,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,figure_caption,general,"Mean-fieldphasediagramforend-linkingstarpolymersfor problem of polymer gelation by Lubensky and Isaacson7,8
avarietyofnumberofarmsf.Binodalsareindicatedwithsolidlines
whiledottedlinesindicatethegeltransition.Parameters:C=ρuNf; 1
0 0 = + + (1 f/2)
K= λ b /(u 0 N2f). p l 2 e f
(1 + p )3 = + 0 (1 p) + ",,,Figure 4,medium,standard,FALSE,FALSE,FALSE
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,Self_Healing_Elastomer,2025,low,good,figure_caption,general,"Variation of bond and loop densities for phantom stars with f = 3, 5 and 15, which are normalized by the factor 2R3(4π/3)3/2. The
reactionconversion isterminated atthemean-field gel pointp =(f− 1)−1.
0
correlation length ξ is found to scale as ξ ∝ R |ϵ|−1/2, where subsequently by Hoeve for f-arm sta",,,Figure 6,medium,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,abstract,general,"The relationship between elongation at break of a material and stretching speed has always been known to be an
inversed one. In this work, however, thermoplastic elastomers based on two thermodynamically immiscible components,
poly(dimethylsiloxane) (PDMS) and poly(propylene glycol) (PPG), exhibit speed-induced extensibility (SIE). This leads to
significantenhancementinYoung’smodulus,strength,andelongationatbreakwithincreasedstretchingspeed.Assuch,thesystem
iscapableof achievingelongationatbreak",,1,abstract,high,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,conclusion,general,"Chuanjiang Long − Department of Materials Science and
A unique type of elastomer that exhibits SIE behavior at Engineering, National University of Singapore, Singapore
ambient conditions was achieved. The polymeric system 117575, Singapore
consistsoftwothermodynamicallyincompatiblesoftsegments Siqi Liu − Department of Materials Science and Engineering,
(PDMSand PPG) andtwo typesof hard segments which can National University of Singapore, Singapore 117575,
form a hydrogen bond with different stre",,end,conclusion,high,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,excerpt,general,Speed-Induced Extensibility Elastomers with Good Resilience and High Toughness,,1,elastomer,medium,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,excerpt,general,"inversed one. In this work, however, thermoplastic elastomers based on two thermodynamically immiscible components, poly(dimethylsiloxane) (PDMS) and poly(propylene glycol) (PPG), exhibit speed-induced extensibility (SIE). This leads to",,1,elastomer,medium,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,excerpt,general,themostreportedPDMS-basedelastomers.Thetoughnessisalsoenhancedby6.4timesmerelybyincreasingthestretchingspeeds from2to70min,,1,toughness,medium,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,excerpt,general,"endows the elastomer with a good elastic recovery of ∼98%. Last, the incorporation of a reversible hydrogen bond also allows the elastomers with autonomous self-healing ability (efficiency ∼ 95%). This work opens up the possibility for developing highly",,1,reversible,medium,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,excerpt,general,"elastomers with autonomous self-healing ability (efficiency ∼ 95%). This work opens up the possibility for developing highly stretchable and resilient materials, which can be applied in areas such as artificial muscles.",,1,self-heal,medium,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,performance_data,general,Elongation at break: 9000,,,performance,medium,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,figure_caption,general,"(a) Chemical structure of Ax−Hy−Pz elastomers. (b) Engineering stress−strain curves of Ax−Hy−Pz elastomers under uniaxial
stretchingwithdifferentspeeds.(c)Young’smodulus(i),strength(ii),elongationatbreak(iii),andtoughness(iv)ofA5−H1−P4calculatedfrom
thecorresponding engineeringstress−straincurves.
s",,,Figure 1,medium,standard,FALSE,FALSE,FALSE
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,Self_Healing_Elastomer,2021,medium,good,figure_caption,general,"(a) Selected 2D SAXS patterns of the A5−H1−P4 elastomer obtained at different strains as indicated in each figure and also after
releasingat5000%strain,thestretchingdirectionishorizon.Thestrain−stresscurveoftheA5−H1−P4elastomerisalsoshownbelowtheselected
2DSAXSpatterns.All2DSAXSpatternswerenormalize",,,Figure 3,medium,standard,FALSE,FALSE,FALSE
